lat,lon,date,species,fishing_hours
-25.5,-71.0,2022-07-01,Anchoveta,0.3
-25.5,-71.5,2021-04-01,Anchoveta,7.8
-25.5,-72.0,2022-06-01,Sardina Española,13.3
-25.5,-72.5,2019-06-01,Sardina Española,9.8
-25.5,-71.0,2023-07-01,Sardina Española,19.3
-25.5,-72.0,2020-08-01,Sardina Común,0.5
-25.5,-71.5,2019-09-01,Jurel,46.8
-25.5,-71.5,2019-05-01,Jurel,5.8
-25.5,-71.5,2020-07-01,Sardina Común,13.0
-25.5,-72.5,2020-08-01,Anchoveta,8.3
-25.5,-72.0,2020-07-01,Anchoveta,4.0
-25.5,-72.5,2022-08-01,Jurel,5.8
-25.5,-73.5,2019-08-01,Anchoveta,9.3
-25.5,-71.0,2021-06-01,Sardina Común,41.9
-25.5,-72.0,2019-09-01,Sardina Española,6.3
-25.5,-72.0,2022-06-01,Sardina Común,15.7
-25.5,-72.5,2022-07-01,Sardina Común,88.0
-25.5,-72.5,2019-06-01,Sardina Común,30.3
-25.5,-72.0,2023-06-01,Sardina Española,14.5
-25.5,-71.0,2024-11-01,Anchoveta,3.5
-25.5,-71.0,2021-05-01,Anchoveta,48.0
-25.5,-73.0,2019-08-01,Anchoveta,463.5
-25.5,-71.0,2021-06-01,Jurel,41.9
-25.5,-72.0,2022-07-01,Sardina Común,217.9
-25.5,-71.5,2019-05-01,Sardina Española,3.3
-25.5,-71.0,2024-08-01,Sardina Común,3.0
-25.5,-72.0,2023-06-01,Sardina Común,21.5
-25.5,-71.0,2024-08-01,Anchoveta,3.0
-25.5,-70.5,2022-02-01,Anchoveta,2.9
-25.5,-73.0,2021-07-01,Sardina Española,28.5
-25.5,-73.0,2020-08-01,Sardina Española,1.2
-25.5,-71.0,2019-10-01,Sardina Española,61.5
-25.5,-72.0,2022-07-01,Sardina Española,242.5
-25.5,-71.5,2024-10-01,Sardina Común,32.0
-25.5,-72.5,2021-06-01,Anchoveta,15.0
-25.5,-72.0,2020-07-01,Jurel,4.0
-25.5,-71.0,2024-05-01,Anchoveta,153.0
-25.5,-71.5,2019-06-01,Sardina Común,96.0
-25.5,-73.0,2023-10-01,Anchoveta,6.3
-25.5,-75.0,2019-09-01,Jurel,3.0
-25.5,-73.5,2020-08-01,Sardina Común,9.6
-25.5,-71.0,2023-11-01,Anchoveta,2.8
-25.5,-71.0,2024-04-01,Sardina Común,216.0
-25.5,-72.5,2019-08-01,Jurel,116.3
-25.5,-72.0,2019-06-01,Sardina Común,62.2
-25.5,-71.0,2023-10-01,Jurel,49.3
-25.5,-71.5,2023-06-01,Sardina Común,0.5
-25.5,-72.0,2019-09-01,Jurel,6.3
-25.5,-71.5,2024-07-01,Sardina Común,5.3
-25.5,-73.5,2023-07-01,Sardina Española,40.5
-25.5,-71.0,2021-08-01,Jurel,0.3
-25.5,-71.0,2019-08-01,Anchoveta,13.0
-25.5,-73.0,2022-08-01,Sardina Común,1.3
-25.5,-71.0,2020-09-01,Sardina Común,6.8
-25.5,-72.0,2019-08-01,Sardina Común,60.3
-25.5,-71.5,2023-06-01,Sardina Española,0.5
-25.5,-71.0,2021-04-01,Anchoveta,26.0
-25.5,-71.5,2024-10-01,Anchoveta,32.0
-25.5,-73.0,2023-06-01,Anchoveta,95.5
-25.5,-70.5,2023-11-01,Sardina Española,0.5
-25.5,-71.5,2021-06-01,Jurel,200.5
-25.5,-73.0,2022-09-01,Anchoveta,3.3
-25.5,-71.0,2024-09-01,Sardina Común,46.5
-25.5,-72.5,2023-06-01,Sardina Española,69.0
-25.5,-72.0,2024-05-01,Anchoveta,207.3
-25.5,-72.5,2019-07-01,Jurel,645.8
-25.5,-71.0,2024-05-01,Sardina Española,117.0
-25.5,-71.0,2022-07-01,Sardina Española,1.3
-25.5,-72.0,2019-07-01,Anchoveta,493.4
-25.5,-71.5,2024-05-01,Jurel,129.0
-25.5,-71.5,2020-05-01,Jurel,33.0
-25.5,-71.0,2019-06-01,Jurel,10.5
-25.5,-72.5,2019-08-01,Sardina Común,227.8
-25.5,-71.5,2021-07-01,Jurel,32.0
-25.5,-73.5,2022-09-01,Sardina Común,2.8
-25.5,-73.0,2021-07-01,Sardina Común,7.0
-25.5,-72.0,2019-05-01,Sardina Española,135.0
-25.5,-73.0,2019-07-01,Anchoveta,110.0
-25.5,-72.5,2019-07-01,Sardina Común,852.8
-25.5,-71.0,2020-06-01,Anchoveta,113.5
-25.5,-71.5,2020-06-01,Anchoveta,5.0
-25.5,-71.0,2021-05-01,Sardina Española,48.0
-25.5,-72.0,2024-05-01,Jurel,207.3
-25.5,-72.0,2021-07-01,Sardina Común,20.7
-25.5,-73.0,2022-09-01,Sardina Común,3.3
-25.5,-71.0,2020-09-01,Jurel,6.8
-25.5,-71.0,2024-01-01,Anchoveta,0.8
-25.5,-71.0,2023-04-01,Sardina Común,95.5
-25.5,-71.0,2022-06-01,Sardina Común,89.8
-25.5,-71.5,2020-06-01,Sardina Común,5.0
-25.5,-71.0,2019-08-01,Jurel,23.0
-25.5,-72.5,2022-06-01,Anchoveta,12.8
-25.5,-72.0,2024-05-01,Sardina Común,207.3
-25.5,-71.0,2022-07-01,Sardina Común,0.3
-25.5,-72.0,2022-06-01,Jurel,15.7
-25.5,-72.0,2020-08-01,Anchoveta,0.5
-25.5,-71.0,2020-06-01,Sardina Común,113.5
-25.5,-71.0,2022-02-01,Anchoveta,4.1
-25.5,-72.0,2022-06-01,Anchoveta,15.7
-25.5,-72.0,2022-08-01,Jurel,6.4
-25.5,-71.0,2019-08-01,Sardina Española,26.8
-25.5,-71.0,2019-10-01,Sardina Común,13.5
-25.5,-72.5,2021-06-01,Sardina Común,15.0
-25.5,-71.0,2021-10-01,Sardina Común,7.5
-25.5,-73.5,2023-06-01,Jurel,6.0
-25.5,-71.5,2020-07-01,Jurel,18.8
-25.5,-71.5,2023-06-01,Jurel,0.5
-25.5,-71.0,2020-09-01,Anchoveta,6.8
-25.5,-71.0,2019-09-01,Jurel,25.5
-25.5,-72.0,2019-05-01,Jurel,135.0
-25.5,-72.5,2023-06-01,Sardina Común,136.4
-25.5,-73.5,2023-10-01,Jurel,2.3
-25.5,-71.5,2022-08-01,Sardina Común,1.5
-25.5,-71.0,2021-05-01,Sardina Común,48.0
-25.5,-71.5,2019-08-01,Sardina Común,7.3
-25.5,-73.5,2020-08-01,Jurel,4.8
-25.5,-73.5,2019-08-01,Sardina Común,9.3
-25.5,-71.0,2021-04-01,Sardina Española,26.0
-25.5,-71.5,2024-06-01,Anchoveta,40.7
-25.5,-71.0,2024-07-01,Sardina Común,0.5
-25.5,-73.5,2021-07-01,Sardina Común,122.3
-25.5,-72.0,2022-07-01,Anchoveta,217.9
-25.5,-71.0,2022-02-01,Jurel,4.1
-25.5,-73.0,2020-08-01,Sardina Común,1.8
-25.5,-72.5,2023-07-01,Sardina Española,17.5
-25.5,-71.0,2024-10-01,Anchoveta,153.7
-25.5,-72.5,2019-07-01,Sardina Española,784.7
-25.5,-72.5,2019-08-01,Sardina Española,126.0
-25.5,-73.0,2022-07-01,Sardina Española,36.3
-25.5,-73.0,2019-08-01,Sardina Común,463.5
-25.5,-71.0,2019-10-01,Jurel,7.7
-25.5,-71.5,2020-04-01,Sardina Común,25.0
-25.5,-71.0,2020-04-01,Sardina Española,206.0
-25.5,-71.5,2019-06-01,Sardina Española,109.5
-25.5,-72.0,2021-06-01,Jurel,1.8
-25.5,-73.0,2019-08-01,Jurel,323.3
-25.5,-71.5,2019-08-01,Sardina Española,5.8
-25.5,-72.0,2019-05-01,Sardina Común,135.0
-25.5,-73.0,2023-06-01,Jurel,84.0
-25.5,-72.0,2019-07-01,Sardina Común,493.4
-25.5,-72.0,2021-06-01,Sardina Común,1.8
-25.5,-72.0,2019-08-01,Jurel,60.3
-25.5,-72.0,2022-08-01,Sardina Española,3.2
-25.5,-72.0,2021-07-01,Jurel,20.7
-25.5,-71.0,2024-09-01,Anchoveta,46.5
-25.5,-72.5,2019-07-01,Anchoveta,852.8
-25.5,-71.0,2024-11-01,Sardina Común,3.5
-25.5,-73.5,2021-07-01,Anchoveta,122.3
-25.5,-75.0,2019-09-01,Sardina Común,3.0
-25.5,-72.0,2019-07-01,Sardina Española,311.7
-25.5,-72.5,2022-08-01,Sardina Común,5.8
-25.5,-73.5,2023-06-01,Sardina Común,6.0
-25.5,-71.0,2021-09-01,Sardina Común,5.8
-25.5,-71.0,2024-05-01,Sardina Común,153.0
-25.5,-73.5,2020-08-01,Anchoveta,9.6
-25.5,-71.5,2021-09-01,Jurel,7.5
-25.5,-71.5,2024-05-01,Anchoveta,129.0
-25.5,-71.5,2020-06-01,Sardina Española,26.3
-25.5,-73.0,2020-08-01,Jurel,1.4
-25.5,-71.0,2023-11-01,Jurel,2.8
-25.5,-71.0,2022-06-01,Jurel,73.5
-25.5,-71.0,2019-05-01,Sardina Española,17.5
-25.5,-72.0,2023-06-01,Anchoveta,21.5
-25.5,-72.0,2024-06-01,Sardina Común,3.5
-25.5,-73.0,2022-07-01,Sardina Común,61.8
-25.5,-72.0,2019-06-01,Anchoveta,62.2
-25.5,-71.5,2021-06-01,Sardina Común,200.5
-25.5,-71.5,2021-07-01,Sardina Común,32.0
-25.5,-71.5,2021-04-01,Sardina Común,7.8
-25.5,-71.0,2021-09-01,Jurel,5.8
-25.5,-73.0,2022-09-01,Jurel,3.3
-25.5,-72.0,2020-07-01,Sardina Común,4.0
-25.5,-71.5,2022-07-01,Jurel,25.8
-25.5,-73.0,2022-08-01,Anchoveta,1.3
-25.5,-73.5,2023-10-01,Anchoveta,2.3
-25.5,-71.5,2022-07-01,Sardina Común,43.8
-25.5,-72.5,2023-06-01,Jurel,143.4
-25.5,-71.5,2020-08-01,Sardina Española,0.3
-25.5,-72.0,2023-06-01,Jurel,11.3
-25.5,-71.0,2019-08-01,Sardina Común,13.0
-25.5,-71.0,2021-08-01,Sardina Española,0.3
-25.5,-72.0,2024-06-01,Jurel,13.0
-25.5,-71.0,2023-04-01,Anchoveta,95.5
-25.5,-71.0,2024-01-01,Sardina Española,0.8
-25.5,-73.0,2021-06-01,Anchoveta,24.3
-25.5,-72.0,2019-09-01,Sardina Común,6.3
-25.5,-72.0,2022-07-01,Jurel,215.2
-25.5,-71.5,2019-07-01,Anchoveta,2.3
-25.5,-71.5,2024-06-01,Sardina Común,15.0
-25.5,-71.5,2024-06-01,Jurel,40.7
-25.5,-75.0,2022-09-01,Jurel,5.0
-25.5,-72.5,2021-06-01,Jurel,15.0
-25.5,-72.0,2019-06-01,Jurel,60.2
-25.5,-72.0,2019-07-01,Jurel,429.9
-25.5,-72.0,2022-08-01,Sardina Común,6.4
-25.5,-72.0,2019-08-01,Sardina Española,52.0
-25.5,-71.0,2019-06-01,Anchoveta,10.5
-25.5,-72.0,2024-06-01,Sardina Española,6.5
-25.5,-73.0,2019-07-01,Sardina Común,110.0
-25.5,-71.5,2020-07-01,Anchoveta,13.0
-25.5,-71.0,2021-08-01,Anchoveta,0.3
-25.5,-71.0,2021-04-01,Sardina Común,26.0
-25.5,-71.0,2024-06-01,Sardina Española,266.8
-25.5,-72.0,2019-06-01,Sardina Española,120.5
-25.5,-71.5,2022-06-01,Anchoveta,454.3
-25.5,-71.5,2024-07-01,Anchoveta,5.3
-25.5,-71.0,2021-10-01,Jurel,7.5
-25.5,-72.0,2021-07-01,Anchoveta,20.7
-25.5,-71.0,2021-06-01,Anchoveta,41.9
-25.5,-72.5,2022-08-01,Sardina Española,5.8
-25.5,-73.5,2022-09-01,Anchoveta,2.8
-25.5,-70.5,2022-02-01,Jurel,2.9
-25.5,-72.5,2022-07-01,Anchoveta,88.0
-25.5,-71.5,2021-09-01,Anchoveta,7.5
-25.5,-71.0,2024-07-01,Anchoveta,0.5
-25.5,-71.0,2024-10-01,Sardina Común,126.2
-25.5,-71.5,2022-07-01,Anchoveta,43.8
-25.5,-73.5,2020-08-01,Sardina Española,14.4
-25.5,-71.5,2022-06-01,Jurel,287.3
-25.5,-71.0,2024-11-01,Jurel,3.5
-25.5,-71.0,2019-09-01,Sardina Española,4.3
-25.5,-71.5,2022-08-01,Jurel,1.5
-25.5,-71.0,2020-05-01,Jurel,4.3
-25.5,-73.0,2021-06-01,Sardina Española,24.3
-25.5,-71.5,2021-09-01,Sardina Española,5.3
-25.5,-73.0,2023-10-01,Sardina Común,6.3
-25.5,-71.0,2020-06-01,Jurel,113.5
-25.5,-71.0,2019-10-01,Anchoveta,13.5
-25.5,-71.0,2024-05-01,Jurel,153.0
-25.5,-72.0,2019-05-01,Anchoveta,135.0
-25.5,-71.0,2021-08-01,Sardina Común,0.3
-25.5,-70.5,2024-01-01,Jurel,2.8
-25.5,-71.5,2022-07-01,Sardina Española,55.5
-25.5,-70.5,2024-01-01,Anchoveta,2.8
-25.5,-73.0,2021-07-01,Jurel,4.3
-25.5,-71.5,2023-06-01,Anchoveta,0.5
-25.5,-71.5,2024-06-01,Sardina Española,13.7
-25.5,-71.0,2024-10-01,Jurel,120.5
-25.5,-70.5,2023-11-01,Jurel,0.5
-25.5,-70.5,2019-05-01,Sardina Española,0.8
-25.5,-75.0,2019-09-01,Anchoveta,3.0
-25.5,-72.5,2022-06-01,Sardina Española,12.8
-25.5,-71.5,2020-04-01,Sardina Española,6.3
-25.5,-71.0,2024-01-01,Jurel,0.8
-25.5,-71.5,2019-07-01,Sardina Española,2.3
-25.5,-71.5,2021-06-01,Sardina Española,128.3
-25.5,-73.5,2019-08-01,Jurel,0.3
-25.5,-73.5,2019-08-01,Sardina Española,110.5
-25.5,-71.0,2024-08-01,Sardina Española,3.0
-25.5,-71.0,2024-07-01,Jurel,0.5
-25.5,-71.0,2019-11-01,Jurel,21.8
-25.5,-71.0,2024-06-01,Anchoveta,221.5
-25.5,-72.5,2019-06-01,Anchoveta,30.3
-25.5,-71.0,2019-06-01,Sardina Común,10.5
-25.5,-71.5,2019-05-01,Sardina Común,5.8
-25.5,-73.0,2023-07-01,Sardina Española,18.8
-25.5,-72.5,2022-07-01,Sardina Española,246.0
-25.5,-71.5,2021-07-01,Anchoveta,32.0
-25.5,-71.0,2021-10-01,Anchoveta,7.5
-25.5,-71.5,2021-04-01,Jurel,7.8
-25.5,-71.5,2019-08-01,Jurel,7.3
-25.5,-71.0,2021-04-01,Jurel,26.0
-25.5,-73.5,2022-09-01,Jurel,2.8
-25.5,-73.0,2019-07-01,Sardina Española,178.2
-25.5,-71.5,2019-06-01,Jurel,92.0
-25.5,-71.0,2024-11-01,Sardina Española,2.0
-25.5,-71.5,2019-06-01,Anchoveta,96.0
-25.5,-72.5,2019-08-01,Anchoveta,227.8
-25.5,-72.0,2019-08-01,Anchoveta,60.3
-25.5,-71.0,2023-04-01,Jurel,95.5
-25.5,-71.0,2021-10-01,Sardina Española,6.5
-25.5,-73.0,2020-08-01,Anchoveta,1.8
-25.5,-75.0,2022-09-01,Anchoveta,5.0
-25.5,-73.0,2022-07-01,Jurel,61.8
-25.5,-73.0,2019-07-01,Jurel,195.8
-25.5,-71.5,2019-07-01,Sardina Común,2.3
-25.5,-71.0,2019-06-01,Sardina Española,10.8
-25.5,-72.5,2022-06-01,Sardina Común,12.8
-25.5,-72.5,2022-06-01,Jurel,12.8
-25.5,-72.0,2019-09-01,Anchoveta,6.3
-25.5,-71.0,2019-09-01,Sardina Común,4.3
-25.5,-73.5,2021-07-01,Sardina Española,144.8
-25.5,-73.0,2021-06-01,Sardina Común,24.3
-25.5,-71.0,2022-06-01,Sardina Española,53.5
-25.5,-72.0,2024-05-01,Sardina Española,144.3
-25.5,-71.0,2024-09-01,Jurel,46.5
-25.5,-70.5,2023-11-01,Anchoveta,0.5
-25.5,-71.0,2024-06-01,Sardina Común,221.5
-25.5,-73.0,2023-06-01,Sardina Española,8.0
-25.5,-72.5,2022-08-01,Anchoveta,5.8
-25.5,-71.5,2019-08-01,Anchoveta,7.3
-25.5,-75.0,2022-09-01,Sardina Común,5.0
-25.5,-72.5,2021-06-01,Sardina Española,15.0
-25.5,-71.5,2020-04-01,Anchoveta,25.0
-25.5,-72.5,2024-05-01,Sardina Común,16.5
-25.5,-71.0,2024-04-01,Anchoveta,216.0
-25.5,-71.0,2021-06-01,Sardina Española,1.0
-25.5,-73.0,2019-08-01,Sardina Española,695.0
-25.5,-73.0,2022-07-01,Anchoveta,61.8
-25.5,-72.5,2022-07-01,Jurel,82.0
-25.5,-72.5,2020-08-01,Sardina Común,8.3
-25.5,-73.5,2023-06-01,Anchoveta,6.0
-25.5,-71.0,2024-08-01,Jurel,3.0
-25.5,-71.0,2020-04-01,Anchoveta,123.3
-25.5,-72.5,2019-06-01,Jurel,30.3
-25.5,-71.0,2021-05-01,Jurel,48.0
-25.5,-71.5,2022-06-01,Sardina Española,435.3
-25.5,-71.0,2022-06-01,Anchoveta,89.8
-25.5,-71.5,2024-05-01,Sardina Española,96.8
-25.5,-71.5,2024-07-01,Jurel,5.3
-25.5,-71.0,2020-04-01,Jurel,123.3
-25.5,-71.5,2024-10-01,Sardina Española,65.5
-25.5,-72.0,2021-06-01,Anchoveta,1.8
-25.5,-71.5,2020-05-01,Sardina Española,5.5
-25.5,-71.5,2020-04-01,Jurel,25.0
-25.5,-71.5,2021-09-01,Sardina Común,7.5
-25.5,-72.0,2022-08-01,Anchoveta,6.4
-25.5,-71.0,2023-10-01,Anchoveta,49.3
-25.5,-72.0,2021-06-01,Sardina Española,1.8
-25.5,-71.0,2024-06-01,Jurel,293.2
-25.5,-71.0,2024-04-01,Sardina Española,17.8
-25.5,-73.0,2021-06-01,Jurel,24.3
-25.5,-71.5,2020-08-01,Anchoveta,0.3
-25.5,-72.0,2020-07-01,Sardina Española,1.8
-25.5,-71.0,2023-10-01,Sardina Común,49.3
-25.5,-71.5,2020-08-01,Jurel,0.3
-25.5,-71.0,2020-04-01,Sardina Común,123.3
-25.5,-71.0,2023-04-01,Sardina Española,95.5
-25.5,-73.0,2023-10-01,Sardina Española,6.3
-25.5,-71.0,2022-02-01,Sardina Común,3.3
-25.5,-71.5,2021-04-01,Sardina Española,7.8
-25.5,-73.5,2019-07-01,Sardina Española,0.5
-25.5,-71.5,2021-06-01,Anchoveta,200.5
-25.5,-71.5,2022-06-01,Sardina Común,454.3
-25.5,-71.0,2020-06-01,Sardina Española,88.0
-25.5,-73.5,2023-10-01,Sardina Común,2.3
-25.5,-71.0,2023-11-01,Sardina Española,2.8
-25.5,-71.0,2024-04-01,Jurel,216.0
-25.5,-71.0,2024-09-01,Sardina Española,46.5
-25.5,-71.5,2020-06-01,Jurel,5.0
-25.5,-73.0,2023-06-01,Sardina Común,95.5
-25.5,-71.0,2020-05-01,Sardina Española,13.0
-25.5,-71.5,2020-08-01,Sardina Común,0.3
-25.5,-73.0,2021-07-01,Anchoveta,7.0
-25.5,-71.0,2021-09-01,Anchoveta,5.8
-25.5,-72.5,2023-06-01,Anchoveta,136.4
-25.5,-72.5,2024-05-01,Anchoveta,16.5
-25.5,-71.5,2019-05-01,Anchoveta,5.8
-25.5,-71.5,2022-08-01,Anchoveta,1.5
-25.0,-71.0,2021-10-01,Anchoveta,11.3
-25.0,-73.0,2021-07-01,Sardina Española,93.8
-25.0,-74.0,2023-11-01,Sardina Común,1.5
-25.0,-71.0,2022-02-01,Jurel,2.3
-25.0,-73.0,2022-07-01,Anchoveta,81.3
-25.0,-73.0,2021-06-01,Anchoveta,20.8
-25.0,-71.5,2019-08-01,Sardina Común,701.0
-25.0,-71.0,2023-04-01,Sardina Común,177.0
-25.0,-71.0,2020-09-01,Jurel,0.3
-25.0,-71.0,2024-06-01,Jurel,530.8
-25.0,-71.0,2021-10-01,Sardina Española,16.3
-25.0,-72.5,2020-07-01,Sardina Común,3.3
-25.0,-71.5,2022-06-01,Sardina Española,37.0
-25.0,-71.0,2019-03-01,Anchoveta,21.8
-25.0,-73.0,2020-08-01,Sardina Española,33.8
-25.0,-71.0,2020-07-01,Sardina Común,49.0
-25.0,-73.0,2023-10-01,Anchoveta,0.3
-25.0,-71.0,2019-11-01,Anchoveta,45.8
-25.0,-72.5,2022-08-01,Anchoveta,9.0
-25.0,-72.0,2024-07-01,Sardina Común,21.0
-25.0,-72.5,2019-05-01,Sardina Española,30.5
-25.0,-71.5,2019-06-01,Sardina Española,127.0
-25.0,-71.0,2019-10-01,Sardina Común,12.0
-25.0,-71.0,2023-04-01,Jurel,177.0
-25.0,-72.0,2019-06-01,Jurel,73.7
-25.0,-72.5,2019-07-01,Jurel,67.3
-25.0,-71.0,2020-04-01,Anchoveta,2.5
-25.0,-71.5,2020-09-01,Sardina Común,7.5
-25.0,-72.0,2019-08-01,Sardina Española,340.5
-25.0,-73.0,2022-08-01,Sardina Común,7.0
-25.0,-71.0,2021-06-01,Anchoveta,151.5
-25.0,-73.0,2021-08-01,Sardina Española,26.5
-25.0,-72.5,2024-08-01,Sardina Común,0.8
-25.0,-71.0,2022-07-01,Jurel,0.5
-25.0,-75.0,2022-09-01,Sardina Común,6.3
-25.0,-71.0,2020-06-01,Sardina Común,1.0
-25.0,-72.0,2024-06-01,Sardina Común,5.3
-25.0,-72.5,2019-07-01,Sardina Española,67.0
-25.0,-71.5,2021-06-01,Jurel,469.7
-25.0,-71.5,2019-08-01,Jurel,651.8
-25.0,-71.0,2021-08-01,Sardina Española,0.8
-25.0,-72.0,2021-06-01,Anchoveta,130.3
-25.0,-72.0,2022-07-01,Anchoveta,304.9
-25.0,-72.5,2022-08-01,Sardina Española,8.8
-25.0,-71.5,2019-06-01,Sardina Común,176.1
-25.0,-71.5,2020-04-01,Sardina Común,6.0
-25.0,-72.5,2019-06-01,Sardina Común,21.3
-25.0,-72.5,2020-07-01,Anchoveta,3.3
-25.0,-71.0,2023-10-01,Sardina Española,224.8
-25.0,-72.5,2019-06-01,Anchoveta,21.3
-25.0,-71.5,2021-04-01,Anchoveta,3.3
-25.0,-72.0,2020-08-01,Jurel,0.5
-25.0,-73.5,2020-08-01,Sardina Común,17.0
-25.0,-73.0,2019-08-01,Sardina Común,525.5
-25.0,-74.5,2022-09-01,Jurel,1.3
-25.0,-71.0,2020-06-01,Jurel,1.0
-25.0,-72.5,2022-07-01,Sardina Común,80.0
-25.0,-72.5,2020-08-01,Anchoveta,6.8
-25.0,-72.0,2022-06-01,Sardina Española,40.5
-25.0,-72.0,2019-09-01,Sardina Española,0.3
-25.0,-75.0,2019-09-01,Sardina Común,5.8
-25.0,-72.0,2022-07-01,Sardina Española,317.5
-25.0,-71.0,2019-07-01,Jurel,16.8
-25.0,-71.0,2020-09-01,Sardina Común,0.3
-25.0,-71.0,2024-09-01,Sardina Común,94.5
-25.0,-72.0,2024-07-01,Anchoveta,21.0
-25.0,-71.5,2020-04-01,Jurel,6.0
-25.0,-72.5,2022-07-01,Sardina Española,33.8
-25.0,-73.0,2019-08-01,Sardina Española,582.3
-25.0,-72.5,2021-08-01,Jurel,0.3
-25.0,-71.0,2021-05-01,Jurel,44.5
-25.0,-72.0,2019-09-01,Jurel,0.3
-25.0,-71.0,2019-08-01,Anchoveta,6.0
-25.0,-74.0,2023-10-01,Jurel,2.5
-25.0,-71.0,2021-08-01,Anchoveta,0.8
-25.0,-71.0,2023-11-01,Jurel,11.9
-25.0,-71.0,2022-07-01,Sardina Española,0.3
-25.0,-71.5,2020-06-01,Sardina Española,2.8
-25.0,-72.0,2021-06-01,Jurel,130.3
-25.0,-71.0,2024-05-01,Sardina Española,167.5
-25.0,-71.5,2020-08-01,Sardina Española,17.3
-25.0,-73.0,2021-08-01,Anchoveta,26.5
-25.0,-71.0,2022-06-01,Sardina Española,0.8
-25.0,-74.5,2022-09-01,Anchoveta,1.3
-25.0,-71.5,2021-04-01,Jurel,3.3
-25.0,-72.5,2020-08-01,Jurel,5.0
-25.0,-72.0,2024-07-01,Jurel,21.0
-25.0,-71.5,2024-07-01,Anchoveta,8.0
-25.0,-73.5,2022-08-01,Anchoveta,0.8
-25.0,-71.5,2024-05-01,Sardina Española,82.3
-25.0,-72.5,2022-07-01,Anchoveta,80.0
-25.0,-71.0,2024-11-01,Jurel,4.0
-25.0,-73.5,2022-09-01,Jurel,6.0
-25.0,-71.5,2021-09-01,Anchoveta,14.5
-25.0,-71.0,2023-04-01,Sardina Española,177.0
-25.0,-71.0,2021-05-01,Sardina Común,44.5
-25.0,-72.0,2019-08-01,Jurel,262.7
-25.0,-72.0,2019-09-01,Anchoveta,0.3
-25.0,-72.0,2019-05-01,Sardina Común,29.0
-25.0,-71.5,2024-07-01,Sardina Común,8.0
-25.0,-73.0,2023-06-01,Anchoveta,113.5
-25.0,-72.0,2024-05-01,Sardina Española,60.5
-25.0,-71.0,2021-10-01,Sardina Común,11.3
-25.0,-71.0,2021-09-01,Sardina Común,0.3
-25.0,-72.0,2023-06-01,Sardina Común,7.5
-25.0,-72.0,2020-07-01,Anchoveta,10.8
-25.0,-72.5,2021-08-01,Sardina Española,0.3
-25.0,-72.5,2021-06-01,Jurel,2.0
-25.0,-73.5,2021-07-01,Sardina Española,11.8
-25.0,-72.0,2019-07-01,Anchoveta,16.8
-25.0,-71.0,2024-02-01,Anchoveta,151.5
-25.0,-72.5,2021-07-01,Jurel,6.0
-25.0,-71.0,2022-07-01,Anchoveta,0.5
-25.0,-71.0,2024-06-01,Sardina Española,294.5
-25.0,-73.0,2020-07-01,Jurel,16.8
-25.0,-71.0,2019-09-01,Anchoveta,17.2
-25.0,-73.0,2024-07-01,Anchoveta,1.2
-25.0,-71.0,2024-05-01,Anchoveta,605.9
-25.0,-71.0,2022-07-01,Sardina Común,0.5
-25.0,-71.0,2023-10-01,Jurel,224.8
-25.0,-72.5,2019-05-01,Jurel,30.5
-25.0,-72.0,2020-07-01,Sardina Española,8.5
-25.0,-71.0,2024-07-01,Jurel,23.0
-25.0,-72.0,2024-06-01,Jurel,5.3
-25.0,-71.0,2021-06-01,Jurel,151.5
-25.0,-71.0,2019-05-01,Sardina Común,13.0
-25.0,-71.5,2021-06-01,Sardina Española,151.5
-25.0,-71.0,2024-05-01,Jurel,659.4
-25.0,-75.0,2019-09-01,Jurel,5.8
-25.0,-71.5,2021-09-01,Sardina Común,14.5
-25.0,-71.0,2019-09-01,Sardina Común,17.2
-25.0,-72.5,2021-06-01,Sardina Común,2.0
-25.0,-71.0,2019-03-01,Sardina Común,21.8
-25.0,-72.0,2022-08-01,Sardina Común,6.5
-25.0,-73.0,2019-07-01,Sardina Común,264.2
-25.0,-73.0,2020-08-01,Sardina Común,37.5
-25.0,-71.5,2020-09-01,Jurel,7.5
-25.0,-71.0,2024-11-01,Anchoveta,4.0
-25.0,-71.5,2024-10-01,Sardina Común,224.3
-25.0,-73.0,2019-07-01,Jurel,218.7
-25.0,-71.0,2024-09-01,Sardina Española,94.3
-25.0,-73.0,2020-07-01,Anchoveta,19.5
-25.0,-71.0,2019-08-01,Sardina Española,11.0
-25.0,-71.0,2019-03-01,Jurel,21.8
-25.0,-71.0,2024-01-01,Jurel,2.3
-25.0,-75.0,2022-09-01,Jurel,6.3
-25.0,-72.5,2020-07-01,Sardina Española,1.5
-25.0,-73.5,2023-10-01,Jurel,2.5
-25.0,-73.5,2022-09-01,Anchoveta,6.0
-25.0,-71.0,2023-11-01,Sardina Española,11.0
-25.0,-72.0,2021-07-01,Sardina Común,2.5
-25.0,-73.0,2022-07-01,Jurel,77.5
-25.0,-72.0,2020-08-01,Sardina Común,6.5
-25.0,-72.0,2019-07-01,Jurel,16.8
-25.0,-72.0,2021-06-01,Sardina Común,130.3
-25.0,-71.0,2020-06-01,Anchoveta,1.0
-25.0,-71.0,2022-02-01,Sardina Común,0.8
-25.0,-71.0,2020-04-01,Sardina Española,55.8
-25.0,-71.5,2024-07-01,Jurel,7.5
